Plugin ID,CVE,CVSS v2.0 Base Score,Risk,Host,Protocol,Port,Name,Synopsis,Description,Solution,See Also,Plugin Output,STIG Severity,CVSS v3.0 Base Score,CVSS v2.0 Temporal Score,CVSS v3.0 Temporal Score,Risk Factor,BID,XREF,MSKB,Plugin Publication Date,Plugin Modification Date,Metasploit,Core Impact,CANVAS,Group
22964,,,None,10.40.1.13,tcp,3100,Service Detection,The remote service could be identified.,"Nessus was able to identify the remote service by its banner or by
looking at the error message it sends when it receives an HTTP
request.",n/a,,A web server is running on this port.,,,,,None,,,,19/08/2007,14/04/2021,,,,Unix Cloud
22964,,,None,10.40.1.13,tcp,4001,Service Detection,The remote service could be identified.,"Nessus was able to identify the remote service by its banner or by
looking at the error message it sends when it receives an HTTP
request.",n/a,,"A TLSv1.2 server answered on this port.
",,,,,None,,,,19/08/2007,14/04/2021,,,,Unix Cloud
22964,,,None,10.40.1.13,tcp,8001,Service Detection,The remote service could be identified.,"Nessus was able to identify the remote service by its banner or by
looking at the error message it sends when it receives an HTTP
request.",n/a,,"A TLSv1.2 server answered on this port.
",,,,,None,,,,19/08/2007,14/04/2021,,,,Unix Cloud
22964,,,None,10.40.1.13,tcp,8443,Service Detection,The remote service could be identified.,"Nessus was able to identify the remote service by its banner or by
looking at the error message it sends when it receives an HTTP
request.",n/a,,"A TLSv1.2 server answered on this port.
",,,,,None,,,,19/08/2007,14/04/2021,,,,Unix Cloud
22964,,,None,10.40.1.13,tcp,8443,Service Detection,The remote service could be identified.,"Nessus was able to identify the remote service by its banner or by
looking at the error message it sends when it receives an HTTP
request.",n/a,,A web server is running on this port through TLSv1.2.,,,,,None,,,,19/08/2007,14/04/2021,,,,Unix Cloud
22964,,,None,10.40.1.13,tcp,8500,Service Detection,The remote service could be identified.,"Nessus was able to identify the remote service by its banner or by
looking at the error message it sends when it receives an HTTP
request.",n/a,,"A TLSv1 server answered on this port.
",,,,,None,,,,19/08/2007,14/04/2021,,,,Unix Cloud
22964,,,None,10.40.1.13,tcp,8500,Service Detection,The remote service could be identified.,"Nessus was able to identify the remote service by its banner or by
looking at the error message it sends when it receives an HTTP
request.",n/a,,A web server is running on this port through TLSv1.,,,,,None,,,,19/08/2007,14/04/2021,,,,Unix Cloud
22964,,,None,10.40.1.13,tcp,9099,Service Detection,The remote service could be identified.,"Nessus was able to identify the remote service by its banner or by
looking at the error message it sends when it receives an HTTP
request.",n/a,,A web server is running on this port.,,,,,None,,,,19/08/2007,14/04/2021,,,,Unix Cloud
22964,,,None,10.40.1.13,tcp,9100,Service Detection,The remote service could be identified.,"Nessus was able to identify the remote service by its banner or by
looking at the error message it sends when it receives an HTTP
request.",n/a,,A web server is running on this port.,,,,,None,,,,19/08/2007,14/04/2021,,,,Unix Cloud
22964,,,None,10.40.1.13,tcp,9443,Service Detection,The remote service could be identified.,"Nessus was able to identify the remote service by its banner or by
looking at the error message it sends when it receives an HTTP
request.",n/a,,"A TLSv1 server answered on this port.
",,,,,None,,,,19/08/2007,14/04/2021,,,,Unix Cloud
22964,,,None,10.40.1.13,tcp,9443,Service Detection,The remote service could be identified.,"Nessus was able to identify the remote service by its banner or by
looking at the error message it sends when it receives an HTTP
request.",n/a,,A web server is running on this port through TLSv1.,,,,,None,,,,19/08/2007,14/04/2021,,,,Unix Cloud
22964,,,None,10.40.1.13,tcp,10252,Service Detection,The remote service could be identified.,"Nessus was able to identify the remote service by its banner or by
looking at the error message it sends when it receives an HTTP
request.",n/a,,A web server is running on this port.,,,,,None,,,,19/08/2007,14/04/2021,,,,Unix Cloud
24260,,,None,10.40.1.13,tcp,3100,HyperText Transfer Protocol (HTTP) Information,Some information about the remote HTTP configuration can be extracted.,"This test gives some information about the remote HTTP protocol - the
version used, whether HTTP Keep-Alive and HTTP pipelining are enabled,
etc... 
This test is informational only and does not denote any security
problem.",n/a,,"
Response Code : HTTP/1.1 200 OK
Protocol version : HTTP/1.1
SSL : no
Keep-Alive : no
Options allowed : (Not implemented)
Headers :
  Vary: Origin, Accept-Encoding
  Access-Control-Allow-Credentials: true
  X-XSS-Protection: 0
  X-Frame-Options: SAMEORIGIN
  Strict-Transport-Security: max-age=15552000; includeSubDomains
  X-Download-Options: noopen
  X-Content-Type-Options: nosniff
  X-DNS-Prefetch-Control: off
  Content-Type: application/json; charset=utf-8
  Content-Length: 59
  ETag: W/""3b-WCouyqiUK/X4BHdCNtdKjoTB7Ck""
  Date: Fri, 18 Feb 2022 16:57:55 GMT
  Connection: keep-alive
  
Response Body :
{""started"":""2022-01-17T04:05:07.270Z"",""uptime"":2811168.563}",,,,,None,,,,30/01/2007,22/11/2019,,,,Unix Cloud
24260,,,None,10.40.1.13,tcp,8001,HyperText Transfer Protocol (HTTP) Information,Some information about the remote HTTP configuration can be extracted.,"This test gives some information about the remote HTTP protocol - the
version used, whether HTTP Keep-Alive and HTTP pipelining are enabled,
etc... 
This test is informational only and does not denote any security
problem.",n/a,,"
Response Code : HTTP/1.1 403 Forbidden
Protocol version : HTTP/1.1
SSL : yes
Keep-Alive : no
Options allowed : (Not implemented)
Headers :
  Content-Type: application/json
  X-Content-Type-Options: nosniff
  Date: Fri, 18 Feb 2022 16:57:58 GMT
  Content-Length: 185
  Connection: close
  
Response Body :
{""kind"":""Status"",""apiVersion"":""v1"",""metadata"":{},""status"":""Failure"",""message"":""forbidden: User \""system:anonymous\"" cannot get path \""/\"""",""reason"":""Forbidden"",""details"":{},""code"":403}
",,,,,None,,,,30/01/2007,22/11/2019,,,,Unix Cloud
24260,,,None,10.40.1.13,tcp,8080,HyperText Transfer Protocol (HTTP) Information,Some information about the remote HTTP configuration can be extracted.,"This test gives some information about the remote HTTP protocol - the
version used, whether HTTP Keep-Alive and HTTP pipelining are enabled,
etc... 
This test is informational only and does not denote any security
problem.",n/a,,"
Response Code : HTTP/1.1 302 Moved Temporarily
Protocol version : HTTP/1.1
SSL : no
Keep-Alive : no
Options allowed : (Not implemented)
Headers :
  Server: openresty/1.11.2.4
  Date: Fri, 18 Feb 2022 16:57:58 GMT
  Content-Type: text/html
  Content-Length: 167
  Location: http://10.40.1.13:8080/console
  Connection: keep-alive
  X-Frame-Options: SAMEORIGIN
  X-Content-Type-Options: nosniff
  X-XSS-Protection: 1; mode=block
  
Response Body :
<html>
<head><title>302 Found</title></head>
<body bgcolor=""white"">
<center><h1>302 Found</h1></center>
<hr><center>openresty/1.11.2.4</center>
</body>
</html>
",,,,,None,,,,30/01/2007,22/11/2019,,,,Unix Cloud
24260,,,None,10.40.1.13,tcp,8443,HyperText Transfer Protocol (HTTP) Information,Some information about the remote HTTP configuration can be extracted.,"This test gives some information about the remote HTTP protocol - the
version used, whether HTTP Keep-Alive and HTTP pipelining are enabled,
etc... 
This test is informational only and does not denote any security
problem.",n/a,,"
Response Code : HTTP/1.1 302 Moved Temporarily
Protocol version : HTTP/1.1
SSL : yes
Keep-Alive : no
Options allowed : (Not implemented)
Headers :
  Server: openresty/1.11.2.4
  Date: Fri, 18 Feb 2022 16:57:56 GMT
  Content-Type: text/html
  Content-Length: 167
  Location: https://10.40.1.13:8443/console
  Connection: keep-alive
  X-Frame-Options: SAMEORIGIN
  X-Content-Type-Options: nosniff
  X-XSS-Protection: 1; mode=block
  
Response Body :
<html>
<head><title>302 Found</title></head>
<body bgcolor=""white"">
<center><h1>302 Found</h1></center>
<hr><center>openresty/1.11.2.4</center>
</body>
</html>
",,,,,None,,,,30/01/2007,22/11/2019,,,,Unix Cloud
24260,,,None,10.40.1.13,tcp,8500,HyperText Transfer Protocol (HTTP) Information,Some information about the remote HTTP configuration can be extracted.,"This test gives some information about the remote HTTP protocol - the
version used, whether HTTP Keep-Alive and HTTP pipelining are enabled,
etc... 
This test is informational only and does not denote any security
problem.",n/a,,"
Response Code : HTTP/1.1 200 OK
Protocol version : HTTP/1.1
SSL : yes
Keep-Alive : no
Options allowed : (Not implemented)
Headers :
  Cache-Control: no-cache
  Date: Fri, 18 Feb 2022 16:57:57 GMT
  Content-Length: 0
  Content-Type: text/plain; charset=utf-8
  Connection: close
  
Response Body :
",,,,,None,,,,30/01/2007,22/11/2019,,,,Unix Cloud
24260,,,None,10.40.1.13,tcp,9099,HyperText Transfer Protocol (HTTP) Information,Some information about the remote HTTP configuration can be extracted.,"This test gives some information about the remote HTTP protocol - the
version used, whether HTTP Keep-Alive and HTTP pipelining are enabled,
etc... 
This test is informational only and does not denote any security
problem.",n/a,,"
Response Code : HTTP/1.1 404 Not Found
Protocol version : HTTP/1.1
SSL : no
Keep-Alive : no
Options allowed : (Not implemented)
Headers :
  Content-Type: text/plain; charset=utf-8
  X-Content-Type-Options: nosniff
  Date: Fri, 18 Feb 2022 16:57:57 GMT
  Content-Length: 19
  Connection: close
  
Response Body :
",,,,,None,,,,30/01/2007,22/11/2019,,,,Unix Cloud
24260,,,None,10.40.1.13,tcp,9100,HyperText Transfer Protocol (HTTP) Information,Some information about the remote HTTP configuration can be extracted.,"This test gives some information about the remote HTTP protocol - the
version used, whether HTTP Keep-Alive and HTTP pipelining are enabled,
etc... 
This test is informational only and does not denote any security
problem.",n/a,,"
Response Code : HTTP/1.1 200 OK
Protocol version : HTTP/1.1
SSL : no
Keep-Alive : no
Options allowed : (Not implemented)
Headers :
  Date: Fri, 18 Feb 2022 16:57:57 GMT
  Content-Length: 150
  Content-Type: text/html; charset=utf-8
  Connection: close
  
Response Body :
<html>
			<head><title>Node Exporter</title></head>
			<body>
			<h1>Node Exporter</h1>
			<p><a href=""/metrics"">Metrics</a></p>
			</body>
			</html>",,,,,None,,,,30/01/2007,22/11/2019,,,,Unix Cloud
24260,,,None,10.40.1.13,tcp,10252,HyperText Transfer Protocol (HTTP) Information,Some information about the remote HTTP configuration can be extracted.,"This test gives some information about the remote HTTP protocol - the
version used, whether HTTP Keep-Alive and HTTP pipelining are enabled,
etc... 
This test is informational only and does not denote any security
problem.",n/a,,"
Response Code : HTTP/1.1 404 Not Found
Protocol version : HTTP/1.1
SSL : no
Keep-Alive : no
Options allowed : (Not implemented)
Headers :
  Content-Type: text/plain; charset=utf-8
  X-Content-Type-Options: nosniff
  Date: Fri, 18 Feb 2022 16:57:58 GMT
  Content-Length: 19
  Connection: close
  
Response Body :
",,,,,None,,,,30/01/2007,22/11/2019,,,,Unix Cloud
25220,,,None,10.40.1.13,tcp,0,TCP/IP Timestamps Supported,The remote service implements TCP timestamps.,"The remote host implements TCP timestamps, as defined by RFC1323.  A
side effect of this feature is that the uptime of the remote host can
sometimes be computed.",n/a,http://www.ietf.org/rfc/rfc1323.txt,,,,,,None,,,,16/05/2007,06/03/2019,,,,Unix Cloud
35296,,,None,10.40.1.13,udp,161,SNMP Protocol Version Detection,"This plugin reports the protocol version negotiated with the remote
SNMP agent.","By sending an SNMP 'get-next-request', it is possible to determine the
protocol version of the remote SNMP agent.","Disable the SNMP service on the remote host if you do not use it, or
filter incoming UDP packets going to this port.",https://en.wikipedia.org/wiki/Simple_Network_Management_Protocol,"
Nessus has negotiated SNMP communications at SNMPv2c.
",,,,,None,,,,06/01/2009,22/11/2019,,,,Unix Cloud
35297,,,None,10.40.1.13,tcp,4001,SSL Service Requests Client Certificate,The remote service requests an SSL client certificate.,"The remote service encrypts communications using SSL/TLS, requests a
client certificate, and may require a valid certificate in order to
establish a connection to the underlying service.",n/a,,"
A TLSv12 server is listening on this port that requests a client certificate.
",,,,,None,,,,06/01/2009,12/06/2020,,,,Unix Cloud
35297,,,None,10.40.1.13,tcp,8001,SSL Service Requests Client Certificate,The remote service requests an SSL client certificate.,"The remote service encrypts communications using SSL/TLS, requests a
client certificate, and may require a valid certificate in order to
establish a connection to the underlying service.",n/a,,"
A TLSv12 server is listening on this port that requests a client certificate.
",,,,,None,,,,06/01/2009,12/06/2020,,,,Unix Cloud
35297,,,None,10.40.1.13,tcp,9443,SSL Service Requests Client Certificate,The remote service requests an SSL client certificate.,"The remote service encrypts communications using SSL/TLS, requests a
client certificate, and may require a valid certificate in order to
establish a connection to the underlying service.",n/a,,"
A TLSv1/TLSv11/TLSv12 server is listening on this port that requests a client certificate.
",,,,,None,,,,06/01/2009,12/06/2020,,,,Unix Cloud
39520,,,None,10.40.1.13,tcp,22,Backported Security Patch Detection (SSH),Security patches are backported.,"Security patches may have been 'backported' to the remote SSH server
without changing its version number. 
Banner-based checks have been disabled to avoid false positives. 
Note that this test is informational only and does not denote any
security problem.",n/a,https://access.redhat.com/security/updates/backporting/?sc_cid=3093,"
Give Nessus credentials to perform local checks.
",,,,,None,,,,25/06/2009,07/07/2015,,,,Unix Cloud
40448,,,None,10.40.1.13,udp,161,SNMP Supported Protocols Detection,"This plugin reports all the protocol versions successfully negotiated
with the remote SNMP agent.","Extend the SNMP settings data already gathered by testing for\
SNMP versions other than the highest negotiated.",n/a,,"This host supports SNMP version SNMPv1.
This host supports SNMP version SNMPv2c.
",,,,,None,,,,31/07/2009,19/01/2013,,,,Unix Cloud
41028,CVE-1999-0517,7.5,High,10.40.1.13,udp,161,SNMP Agent Default Community Name (public),The community name of the remote SNMP server can be guessed.,"It is possible to obtain the default community name of the remote
SNMP server.
An attacker may use this information to gain more knowledge about the
remote host, or to change the configuration of the remote system (if
the default community allows such modifications).","Disable the SNMP service on the remote host if you do not use it.
Either filter incoming UDP packets going to this port, or change the 
default community string.",,"
The remote SNMP server replies to the following default community
string :
public",,,5.5,,High,2112,,,25/11/2002,22/08/2018,,,,Unix Cloud
42822,,,None,10.40.1.13,tcp,3100,Strict Transport Security (STS) Detection,The remote web server implements Strict Transport Security.,"The remote web server implements Strict Transport Security (STS).
The goal of STS is to make sure that a user does not accidentally
downgrade the security of his or her browser.
All unencrypted HTTP connections are redirected to HTTPS.  The browser
is expected to treat all cookies as 'secure' and to close the
connection in the event of potentially insecure situations.",n/a,http://www.nessus.org/u?2fb3aca6,"
The STS header line is :
Strict-Transport-Security: max-age=15552000; includeSubDomains
",,,,,None,,,,16/11/2009,22/11/2019,,,,Unix Cloud
42823,,,None,10.40.1.13,tcp,3100,Non-compliant Strict Transport Security (STS),"The remote web server implements Strict Transport Security
incorrectly.","The remote web server implements Strict Transport Security. However,
it does not respect all the requirements of the STS draft standard.",n/a,http://www.nessus.org/u?2fb3aca6,"
The Strict-Transport-Security header must not be sent over an
unencrypted channel.",,,,,None,,,,16/11/2009,19/09/2014,,,,Unix Cloud
42873,CVE-2016-2183,5,High,10.40.1.13,tcp,4001,SSL Medium Strength Cipher Suites Supported (SWEET32),The remote service supports the use of medium strength SSL ciphers.,"The remote host supports the use of SSL ciphers that offer medium
strength encryption. Nessus regards medium strength as any encryption
that uses key lengths at least 64 bits and less than 112 bits, or 
else that uses the 3DES encryption suite.
Note that it is considerably easier to circumvent medium strength
encryption if the attacker is on the same physical network.","Reconfigure the affected application if possible to avoid use of
medium strength ciphers.","https://www.openssl.org/blog/blog/2016/08/24/sweet32/
https://sweet32.info","
  Medium Strength Ciphers (> 64-bit and < 112-bit key, or 3DES)
    Name                          Code             KEX           Auth     Encryption             MAC
    ----------------------        ----------       ---           ----     ---------------------  ---
    ECDHE-RSA-DES-CBC3-SHA        0xC0, 0x12       ECDH          RSA      3DES-CBC(168)          SHA1
    DES-CBC3-SHA                  0x00, 0x0A       RSA           RSA      3DES-CBC(168)          SHA1
The fields above are :
  {Tenable ciphername}
  {Cipher ID code}
  Kex={key exchange}
  Auth={authentication}
  Encrypt={symmetric encryption method}
  MAC={message authentication code}
  {export flag}
",,7.5,,,Medium,,,,23/11/2009,03/02/2021,,,,Unix Cloud
42873,CVE-2016-2183,5,High,10.40.1.13,tcp,8001,SSL Medium Strength Cipher Suites Supported (SWEET32),The remote service supports the use of medium strength SSL ciphers.,"The remote host supports the use of SSL ciphers that offer medium
strength encryption. Nessus regards medium strength as any encryption
that uses key lengths at least 64 bits and less than 112 bits, or 
else that uses the 3DES encryption suite.
Note that it is considerably easier to circumvent medium strength
encryption if the attacker is on the same physical network.","Reconfigure the affected application if possible to avoid use of
medium strength ciphers.","https://www.openssl.org/blog/blog/2016/08/24/sweet32/
https://sweet32.info","
  Medium Strength Ciphers (> 64-bit and < 112-bit key, or 3DES)
    Name                          Code             KEX           Auth     Encryption             MAC
    ----------------------        ----------       ---           ----     ---------------------  ---
    ECDHE-RSA-DES-CBC3-SHA        0xC0, 0x12       ECDH          RSA      3DES-CBC(168)          SHA1
    DES-CBC3-SHA                  0x00, 0x0A       RSA           RSA      3DES-CBC(168)          SHA1
The fields above are :
  {Tenable ciphername}
  {Cipher ID code}
  Kex={key exchange}
  Auth={authentication}
  Encrypt={symmetric encryption method}
  MAC={message authentication code}
  {export flag}
",,7.5,,,Medium,,,,23/11/2009,03/02/2021,,,,Unix Cloud
45590,,,None,10.40.1.13,tcp,0,Common Platform Enumeration (CPE),"It was possible to enumerate CPE names that matched on the remote
system.","By using information obtained from a Nessus scan, this plugin reports
CPE (Common Platform Enumeration) matches for various hardware and
software products found on a host. 
Note that if an official CPE is not available for the product, this
plugin computes the best possible CPE based on the information
available from the scan.",n/a,"http://cpe.mitre.org/
https://nvd.nist.gov/products/cpe","
The remote operating system matched the following CPE : 
  cpe:/o:linux:linux_kernel -> Linux Kernel
Following application CPE's matched on the remote system : 
  cpe:/a:kubernetes:kubernetes:1.10.0 -> Kubernetes
  cpe:/a:mysql:mysql:5.5.5-10.2.14-mariadb-10.2.14+maria~jessie -> MySQL MySQL
  cpe:/a:openbsd:openssh:7.4 -> OpenBSD OpenSSH
",,,,,None,,,,21/04/2010,14/02/2022,,,,Unix Cloud
51192,,6.4,Medium,10.40.1.13,tcp,4001,SSL Certificate Cannot Be Trusted,The SSL certificate for this service cannot be trusted.,"The server's X.509 certificate cannot be trusted. This situation can
occur in three different ways, in which the chain of trust can be
broken, as stated below :
  - First, the top of the certificate chain sent by the
    server might not be descended from a known public
    certificate authority. This can occur either when the
    top of the chain is an unrecognized, self-signed
    certificate, or when intermediate certificates are
    missing that would connect the top of the certificate
    chain to a known public certificate authority.
  - Second, the certificate chain may contain a certificate
    that is not valid at the time of the scan. This can
    occur either when the scan occurs before one of the
    certificate's 'notBefore' dates, or after one of the
    certificate's 'notAfter' dates.
  - Third, the certificate chain may contain a signature
    that either didn't match the certificate's information
    or could not be verified. Bad signatures can be fixed by
    getting the certificate with the bad signature to be
    re-signed by its issuer. Signatures that could not be
    verified are the result of the certificate's issuer
    using a signing algorithm that Nessus either does not
    support or does not recognize.
If the remote host is a public host in production, any break in the
chain makes it more difficult for users to verify the authenticity and 
identity of the web server. This could make it easier to carry out 
man-in-the-middle attacks against the remote host.",Purchase or generate a proper SSL certificate for this service.,"https://www.itu.int/rec/T-REC-X.509/en
https://en.wikipedia.org/wiki/X.509","
The following certificate was at the top of the certificate
chain sent by the remote host, but it is signed by an unknown
certificate authority :
|-Subject : CN=inetaicluster.icp
|-Issuer  : CN=inetaicluster.icp
",,6.5,,,Medium,,,,15/12/2010,27/04/2020,,,,Unix Cloud
51192,,6.4,Medium,10.40.1.13,tcp,8001,SSL Certificate Cannot Be Trusted,The SSL certificate for this service cannot be trusted.,"The server's X.509 certificate cannot be trusted. This situation can
occur in three different ways, in which the chain of trust can be
broken, as stated below :
  - First, the top of the certificate chain sent by the
    server might not be descended from a known public
    certificate authority. This can occur either when the
    top of the chain is an unrecognized, self-signed
    certificate, or when intermediate certificates are
    missing that would connect the top of the certificate
    chain to a known public certificate authority.
  - Second, the certificate chain may contain a certificate
    that is not valid at the time of the scan. This can
    occur either when the scan occurs before one of the
    certificate's 'notBefore' dates, or after one of the
    certificate's 'notAfter' dates.
  - Third, the certificate chain may contain a signature
    that either didn't match the certificate's information
    or could not be verified. Bad signatures can be fixed by
    getting the certificate with the bad signature to be
    re-signed by its issuer. Signatures that could not be
    verified are the result of the certificate's issuer
    using a signing algorithm that Nessus either does not
    support or does not recognize.
If the remote host is a public host in production, any break in the
chain makes it more difficult for users to verify the authenticity and 
identity of the web server. This could make it easier to carry out 
man-in-the-middle attacks against the remote host.",Purchase or generate a proper SSL certificate for this service.,"https://www.itu.int/rec/T-REC-X.509/en
https://en.wikipedia.org/wiki/X.509","
The following certificate was at the top of the certificate
chain sent by the remote host, but it is signed by an unknown
certificate authority :
|-Subject : CN=kubernetes-master
|-Issuer  : CN=127.0.0.1@1530177897
",,6.5,,,Medium,,,,15/12/2010,27/04/2020,,,,Unix Cloud
51192,,6.4,Medium,10.40.1.13,tcp,8443,SSL Certificate Cannot Be Trusted,The SSL certificate for this service cannot be trusted.,"The server's X.509 certificate cannot be trusted. This situation can
occur in three different ways, in which the chain of trust can be
broken, as stated below :
  - First, the top of the certificate chain sent by the
    server might not be descended from a known public
    certificate authority. This can occur either when the
    top of the chain is an unrecognized, self-signed
    certificate, or when intermediate certificates are
    missing that would connect the top of the certificate
    chain to a known public certificate authority.
  - Second, the certificate chain may contain a certificate
    that is not valid at the time of the scan. This can
    occur either when the scan occurs before one of the
    certificate's 'notBefore' dates, or after one of the
    certificate's 'notAfter' dates.
  - Third, the certificate chain may contain a signature
    that either didn't match the certificate's information
    or could not be verified. Bad signatures can be fixed by
    getting the certificate with the bad signature to be
    re-signed by its issuer. Signatures that could not be
    verified are the result of the certificate's issuer
    using a signing algorithm that Nessus either does not
    support or does not recognize.
If the remote host is a public host in production, any break in the
chain makes it more difficult for users to verify the authenticity and 
identity of the web server. This could make it easier to carry out 
man-in-the-middle attacks against the remote host.",Purchase or generate a proper SSL certificate for this service.,"https://www.itu.int/rec/T-REC-X.509/en
https://en.wikipedia.org/wiki/X.509","
The following certificate was at the top of the certificate
chain sent by the remote host, but it is signed by an unknown
certificate authority :
|-Subject : C=US/ST=California/O=IBM Cloud Private/CN=inetaicluster.icp
|-Issuer  : C=US/ST=California/O=IBM Cloud Private/CN=inetaicluster.icp
",,6.5,,,Medium,,,,15/12/2010,27/04/2020,,,,Unix Cloud
51192,,6.4,Medium,10.40.1.13,tcp,8500,SSL Certificate Cannot Be Trusted,The SSL certificate for this service cannot be trusted.,"The server's X.509 certificate cannot be trusted. This situation can
occur in three different ways, in which the chain of trust can be
broken, as stated below :
  - First, the top of the certificate chain sent by the
    server might not be descended from a known public
    certificate authority. This can occur either when the
    top of the chain is an unrecognized, self-signed
    certificate, or when intermediate certificates are
    missing that would connect the top of the certificate
    chain to a known public certificate authority.
  - Second, the certificate chain may contain a certificate
    that is not valid at the time of the scan. This can
    occur either when the scan occurs before one of the
    certificate's 'notBefore' dates, or after one of the
    certificate's 'notAfter' dates.
  - Third, the certificate chain may contain a signature
    that either didn't match the certificate's information
    or could not be verified. Bad signatures can be fixed by
    getting the certificate with the bad signature to be
    re-signed by its issuer. Signatures that could not be
    verified are the result of the certificate's issuer
    using a signing algorithm that Nessus either does not
    support or does not recognize.
If the remote host is a public host in production, any break in the
chain makes it more difficult for users to verify the authenticity and 
identity of the web server. This could make it easier to carry out 
man-in-the-middle attacks against the remote host.",Purchase or generate a proper SSL certificate for this service.,"https://www.itu.int/rec/T-REC-X.509/en
https://en.wikipedia.org/wiki/X.509","
The following certificate was at the top of the certificate
chain sent by the remote host, but it is signed by an unknown
certificate authority :
|-Subject : C=US/ST=California/O=IBM Cloud Private/CN=inetaicluster.icp
|-Issuer  : C=US/ST=California/O=IBM Cloud Private/CN=inetaicluster.icp
",,6.5,,,Medium,,,,15/12/2010,27/04/2020,,,,Unix Cloud
51192,,6.4,Medium,10.40.1.13,tcp,9443,SSL Certificate Cannot Be Trusted,The SSL certificate for this service cannot be trusted.,"The server's X.509 certificate cannot be trusted. This situation can
occur in three different ways, in which the chain of trust can be
broken, as stated below :
  - First, the top of the certificate chain sent by the
    server might not be descended from a known public
    certificate authority. This can occur either when the
    top of the chain is an unrecognized, self-signed
    certificate, or when intermediate certificates are
    missing that would connect the top of the certificate
    chain to a known public certificate authority.
  - Second, the certificate chain may contain a certificate
    that is not valid at the time of the scan. This can
    occur either when the scan occurs before one of the
    certificate's 'notBefore' dates, or after one of the
    certificate's 'notAfter' dates.
  - Third, the certificate chain may contain a signature
    that either didn't match the certificate's information
    or could not be verified. Bad signatures can be fixed by
    getting the certificate with the bad signature to be
    re-signed by its issuer. Signatures that could not be
    verified are the result of the certificate's issuer
    using a signing algorithm that Nessus either does not
    support or does not recognize.
If the remote host is a public host in production, any break in the
chain makes it more difficult for users to verify the authenticity and 
identity of the web server. This could make it easier to carry out 
man-in-the-middle attacks against the remote host.",Purchase or generate a proper SSL certificate for this service.,"https://www.itu.int/rec/T-REC-X.509/en
https://en.wikipedia.org/wiki/X.509","
The following certificate was at the top of the certificate
chain sent by the remote host, but it is signed by an unknown
certificate authority :
|-Subject : CN=inetaicluster.icp
|-Issuer  : CN=127.0.0.1@1530177897
",,6.5,,,Medium,,,,15/12/2010,27/04/2020,,,,Unix Cloud
54615,,,None,10.40.1.13,tcp,0,Device Type,It is possible to guess the remote device type.,"Based on the remote operating system, it is possible to determine
what the remote system type is (eg: a printer, router, general-purpose
computer, etc).",n/a,,"Remote device type : general-purpose
Confidence level : 98
",,,,,None,,,,23/05/2011,23/05/2011,,,,Unix Cloud
56984,,,None,10.40.1.13,tcp,4001,SSL / TLS Versions Supported,The remote service encrypts communications.,"This plugin detects which SSL and TLS versions are supported by the
remote service for encrypting communications.",n/a,,"
This port supports TLSv1.2.
",,,,,None,,,,01/12/2011,03/02/2021,,,,Unix Cloud
56984,,,None,10.40.1.13,tcp,8001,SSL / TLS Versions Supported,The remote service encrypts communications.,"This plugin detects which SSL and TLS versions are supported by the
remote service for encrypting communications.",n/a,,"
This port supports TLSv1.2.
",,,,,None,,,,01/12/2011,03/02/2021,,,,Unix Cloud
56984,,,None,10.40.1.13,tcp,8443,SSL / TLS Versions Supported,The remote service encrypts communications.,"This plugin detects which SSL and TLS versions are supported by the
remote service for encrypting communications.",n/a,,"
This port supports TLSv1.2.
",,,,,None,,,,01/12/2011,03/02/2021,,,,Unix Cloud
56984,,,None,10.40.1.13,tcp,8500,SSL / TLS Versions Supported,The remote service encrypts communications.,"This plugin detects which SSL and TLS versions are supported by the
remote service for encrypting communications.",n/a,,"
This port supports TLSv1.0/TLSv1.1/TLSv1.2.
",,,,,None,,,,01/12/2011,03/02/2021,,,,Unix Cloud
56984,,,None,10.40.1.13,tcp,9443,SSL / TLS Versions Supported,The remote service encrypts communications.,"This plugin detects which SSL and TLS versions are supported by the
remote service for encrypting communications.",n/a,,"
This port supports TLSv1.0/TLSv1.1/TLSv1.2.
",,,,,None,,,,01/12/2011,03/02/2021,,,,Unix Cloud
