Plugin ID,CVE,CVSS v2.0 Base Score,Risk,Host,Protocol,Port,Name,Synopsis,Description,Solution,See Also,Plugin Output,STIG Severity,CVSS v3.0 Base Score,CVSS v2.0 Temporal Score,CVSS v3.0 Temporal Score,Risk Factor,BID,XREF,MSKB,Plugin Publication Date,Plugin Modification Date,Metasploit,Core Impact,CANVAS,Group
22964,,,None,192.168.12.122,tcp,80,Service Detection,The remote service could be identified.,"Nessus was able to identify the remote service by its banner or by
looking at the error message it sends when it receives an HTTP
request.",n/a,,A web server is running on this port.,,,,,None,,,,8/19/2007,4/14/2021,,,,PAC Switch Phase 2
24260,,,None,192.168.12.122,tcp,80,HyperText Transfer Protocol (HTTP) Information,Some information about the remote HTTP configuration can be extracted.,"This test gives some information about the remote HTTP protocol - the
version used, whether HTTP Keep-Alive and HTTP pipelining are enabled,
etc... 

This test is informational only and does not denote any security
problem.",n/a,,"
Response Code : HTTP/1.0 200 OK

Protocol version : HTTP/1.0
SSL : no
Keep-Alive : no
Options allowed : (Not implemented)
Headers :

  Date: Thu, 17 Feb 2022 11:20:52 GMT
  Server: Boa/0.93.15
  Connection: close
  Content-Type: text/html
  Content-Length: 738
  Last-Modified: Tue, 01 Feb 2022 07:48:36 GMT
  
Response Body :

<?xml version=""1.0"" encoding=""UTF-8"" ?>
<?xml-stylesheet type=""text/xsl"" href=""/simon_off.xsl"" ?>
<icom:SimpleMonitoring schemaVersion=""1.01"" appVersion=""PA 200011"" fileVersion=""PA_Delta_SiMon_v1"" xmlns:icom=""http://www.emersonnetworkpower.com/icom"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xsi:schemaLocation=""http://www.emersonnetworkpower.com/icom icom-1-02.xsd"">
<Item id=""0"" name="""">
<Label>iCOM Application</Label>
<Value valueType=""1048576"" offset=""0.000"" gain=""1.000"" precision=""0"">PA  2.00.011</Value>
<Unit></Unit>
</Item>
<Item id=""0"" name="""">
<Label>Date and Time</Label>
<Value valueType=""1048576"" offset=""0.000"" gain=""1.000"" precision=""0"">2022-02-01 07:48</Value>
<Unit></Unit>
</Item>
</icom:SimpleMonitoring>
",,,,,None,,,,1/30/2007,11/22/2019,,,,PAC Switch Phase 2
54615,,,None,192.168.12.122,tcp,0,Device Type,It is possible to guess the remote device type.,"Based on the remote operating system, it is possible to determine
what the remote system type is (eg: a printer, router, general-purpose
computer, etc).",n/a,,"Remote device type : unknown
Confidence level : 56
",,,,,None,,,,5/23/2011,5/23/2011,,,,PAC Switch Phase 2
10107,,,None,192.168.12.123,tcp,80,HTTP Server Type and Version,A web server is running on the remote host.,"This plugin attempts to determine the type and the version of the
  remote web server.",n/a,,"The remote web server type is :

Boa/0.93.15",,,,,None,,IAVT:0001-T-0931,,01/04/2000,10/30/2020,,,,PAC Switch Phase 2
10114,CVE-1999-0524,0,None,192.168.12.123,icmp,0,ICMP Timestamp Request Remote Date Disclosure,It is possible to determine the exact time set on the remote host.,"The remote host answers to an ICMP timestamp request.  This allows an
attacker to know the date that is set on the targeted machine, which
may assist an unauthenticated, remote attacker in defeating time-based
authentication protocols.

Timestamps returned from machines running Windows Vista / 7 / 2008 /
2008 R2 are deliberately incorrect, but usually within 1000 seconds of
the actual system time.","Filter out the ICMP timestamp requests (13), and the outgoing ICMP
timestamp replies (14).",,"The ICMP timestamps seem to be in little endian format (not in network format)
The difference between the local and remote clocks is 15504 seconds.
",,0,,,None,,CWE:200,,08/01/1999,10/04/2019,,,,PAC Switch Phase 2
10287,,,None,192.168.12.123,udp,0,Traceroute Information,It was possible to obtain traceroute information.,Makes a traceroute to the remote host.,n/a,,"For your information, here is the traceroute from 192.168.12.200 to 192.168.12.123 : 
192.168.12.200
192.168.12.123

Hop Count: 1
",,,,,None,,,,11/27/1999,8/20/2020,,,,PAC Switch Phase 2
11219,,,None,192.168.12.123,tcp,80,Nessus SYN scanner,It is possible to determine which TCP ports are open.,"This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.",Protect your target with an IP filter.,,Port 80/tcp was found to be open,,,,,None,,,,02/04/2009,2/14/2022,,,,PAC Switch Phase 2
11219,,,None,192.168.12.123,tcp,1500,Nessus SYN scanner,It is possible to determine which TCP ports are open.,"This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.",Protect your target with an IP filter.,,Port 1500/tcp was found to be open,,,,,None,,,,02/04/2009,2/14/2022,,,,PAC Switch Phase 2
11936,,,None,192.168.12.123,tcp,0,OS Identification,It is possible to guess the remote operating system.,"Using a combination of remote probes (e.g., TCP/IP, SMB, HTTP, NTP,
SNMP, etc.), it is possible to guess the name of the remote operating
system in use. It is also possible sometimes to guess the version of
the operating system.",n/a,,"
Remote operating system : AXIS M3014
Confidence level : 56
Method : MLSinFP

Not all fingerprints could give a match. If you think some or all of
the following could be used to identify the host's operating system,
please email them to os-signatures@nessus.org. Be sure to include a
brief description of the host itself, such as the actual operating
system or product / model names.

HTTP:!:Server: Boa/0.93.15

SinFP:!:
   P1:B10113:F0x12:W5840:O0204ffff:M1460:
   P2:B10113:F0x12:W5840:O0204ffff0101040201030300:M1460:
   P3:B00000:F0x00:W0:O0:M0
   P4:190101_7_p=1500

 
The remote host is running AXIS M3014",,,,,None,,,,12/09/2003,1/18/2022,,,,PAC Switch Phase 2
19506,,,None,192.168.12.123,tcp,0,Nessus Scan Information,This plugin displays information about the Nessus scan.,"This plugin displays, for each tested host, information about the
scan itself :

  - The version of the plugin set.
  - The type of scanner (Nessus or Nessus Home).
  - The version of the Nessus Engine.
  - The port scanner(s) used.
  - The port range scanned.
  - The ping round trip time 
  - Whether credentialed or third-party patch management
    checks are possible.
  - Whether the display of superseded patches is enabled
  - The date of the scan.
  - The duration of the scan.
  - The number of hosts scanned in parallel.
  - The number of checks done in parallel.",n/a,,"Information about this scan : 

Nessus version : 10.1.1
Nessus build : X20061
Plugin feed version : 202202170015
Scanner edition used : Nessus
Scanner OS : LINUX
Scanner distribution : ubuntu1110-x86-64
Scan type : Normal
Scan name : Project-COCO-IDC1
Scan policy used : Advanced Scan
Scanner IP : 192.168.12.200
Port scanner(s) : nessus_syn_scanner 
Port range : default
Ping RTT : Unavailable
Thorough tests : no
Experimental tests : no
Paranoia level : 1
Report verbosity : 1
Safe checks : yes
Optimize the test : yes
Credentialed checks : no
Patch management checks : None
Display superseded patches : yes (supersedence plugin launched)
CGI scanning : disabled
Web application tests : disabled
Max hosts : 100
Max checks : 5
Recv timeout : 5
Backports : None
Allow post-scan editing: Yes
Scan Start Date : 2022/2/17 11:17 +07
Scan duration : 560 sec
",,,,,None,,,,8/26/2005,9/27/2021,,,,PAC Switch Phase 2
22964,,,None,192.168.12.123,tcp,80,Service Detection,The remote service could be identified.,"Nessus was able to identify the remote service by its banner or by
looking at the error message it sends when it receives an HTTP
request.",n/a,,A web server is running on this port.,,,,,None,,,,8/19/2007,4/14/2021,,,,PAC Switch Phase 2
24260,,,None,192.168.12.123,tcp,80,HyperText Transfer Protocol (HTTP) Information,Some information about the remote HTTP configuration can be extracted.,"This test gives some information about the remote HTTP protocol - the
version used, whether HTTP Keep-Alive and HTTP pipelining are enabled,
etc... 

This test is informational only and does not denote any security
problem.",n/a,,"
Response Code : HTTP/1.0 200 OK

Protocol version : HTTP/1.0
SSL : no
Keep-Alive : no
Options allowed : (Not implemented)
Headers :

  Date: Thu, 17 Feb 2022 11:23:42 GMT
  Server: Boa/0.93.15
  Connection: close
  Content-Type: text/html
  Content-Length: 738
  Last-Modified: Tue, 01 Feb 2022 07:50:56 GMT
  
Response Body :

<?xml version=""1.0"" encoding=""UTF-8"" ?>
<?xml-stylesheet type=""text/xsl"" href=""/simon_off.xsl"" ?>
<icom:SimpleMonitoring schemaVersion=""1.01"" appVersion=""PA 200011"" fileVersion=""PA_Delta_SiMon_v1"" xmlns:icom=""http://www.emersonnetworkpower.com/icom"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xsi:schemaLocation=""http://www.emersonnetworkpower.com/icom icom-1-02.xsd"">
<Item id=""0"" name="""">
<Label>iCOM Application</Label>
<Value valueType=""1048576"" offset=""0.000"" gain=""1.000"" precision=""0"">PA  2.00.011</Value>
<Unit></Unit>
</Item>
<Item id=""0"" name="""">
<Label>Date and Time</Label>
<Value valueType=""1048576"" offset=""0.000"" gain=""1.000"" precision=""0"">2022-02-01 07:50</Value>
<Unit></Unit>
</Item>
</icom:SimpleMonitoring>
",,,,,None,,,,1/30/2007,11/22/2019,,,,PAC Switch Phase 2
54615,,,None,192.168.12.123,tcp,0,Device Type,It is possible to guess the remote device type.,"Based on the remote operating system, it is possible to determine
what the remote system type is (eg: a printer, router, general-purpose
computer, etc).",n/a,,"Remote device type : unknown
Confidence level : 56
",,,,,None,,,,5/23/2011,5/23/2011,,,,PAC Switch Phase 2
10107,,,None,192.168.12.124,tcp,80,HTTP Server Type and Version,A web server is running on the remote host.,"This plugin attempts to determine the type and the version of the
  remote web server.",n/a,,"The remote web server type is :

Boa/0.93.15",,,,,None,,IAVT:0001-T-0931,,01/04/2000,10/30/2020,,,,PAC Switch Phase 2
10114,CVE-1999-0524,0,None,192.168.12.124,icmp,0,ICMP Timestamp Request Remote Date Disclosure,It is possible to determine the exact time set on the remote host.,"The remote host answers to an ICMP timestamp request.  This allows an
attacker to know the date that is set on the targeted machine, which
may assist an unauthenticated, remote attacker in defeating time-based
authentication protocols.

Timestamps returned from machines running Windows Vista / 7 / 2008 /
2008 R2 are deliberately incorrect, but usually within 1000 seconds of
the actual system time.","Filter out the ICMP timestamp requests (13), and the outgoing ICMP
timestamp replies (14).",,"The difference between the local and remote clocks is -25371 seconds.
",,0,,,None,,CWE:200,,08/01/1999,10/04/2019,,,,PAC Switch Phase 2
10287,,,None,192.168.12.124,udp,0,Traceroute Information,It was possible to obtain traceroute information.,Makes a traceroute to the remote host.,n/a,,"For your information, here is the traceroute from 192.168.12.200 to 192.168.12.124 : 
192.168.12.200
192.168.12.124

Hop Count: 1
",,,,,None,,,,11/27/1999,8/20/2020,,,,PAC Switch Phase 2
11219,,,None,192.168.12.124,tcp,80,Nessus SYN scanner,It is possible to determine which TCP ports are open.,"This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.",Protect your target with an IP filter.,,Port 80/tcp was found to be open,,,,,None,,,,02/04/2009,2/14/2022,,,,PAC Switch Phase 2
11219,,,None,192.168.12.124,tcp,1500,Nessus SYN scanner,It is possible to determine which TCP ports are open.,"This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.",Protect your target with an IP filter.,,Port 1500/tcp was found to be open,,,,,None,,,,02/04/2009,2/14/2022,,,,PAC Switch Phase 2
11936,,,None,192.168.12.124,tcp,0,OS Identification,It is possible to guess the remote operating system.,"Using a combination of remote probes (e.g., TCP/IP, SMB, HTTP, NTP,
SNMP, etc.), it is possible to guess the name of the remote operating
system in use. It is also possible sometimes to guess the version of
the operating system.",n/a,,"
Remote operating system : AXIS M3014
Confidence level : 56
Method : MLSinFP

Not all fingerprints could give a match. If you think some or all of
the following could be used to identify the host's operating system,
please email them to os-signatures@nessus.org. Be sure to include a
brief description of the host itself, such as the actual operating
system or product / model names.

HTTP:!:Server: Boa/0.93.15

SinFP:!:
   P1:B10113:F0x12:W5840:O0204ffff:M1460:
   P2:B10113:F0x12:W5840:O0204ffff0101040201030300:M1460:
   P3:B00000:F0x00:W0:O0:M0
   P4:190101_7_p=1500

 
The remote host is running AXIS M3014",,,,,None,,,,12/09/2003,1/18/2022,,,,PAC Switch Phase 2
19506,,,None,192.168.12.124,tcp,0,Nessus Scan Information,This plugin displays information about the Nessus scan.,"This plugin displays, for each tested host, information about the
scan itself :

  - The version of the plugin set.
  - The type of scanner (Nessus or Nessus Home).
  - The version of the Nessus Engine.
  - The port scanner(s) used.
  - The port range scanned.
  - The ping round trip time 
  - Whether credentialed or third-party patch management
    checks are possible.
  - Whether the display of superseded patches is enabled
  - The date of the scan.
  - The duration of the scan.
  - The number of hosts scanned in parallel.
  - The number of checks done in parallel.",n/a,,"Information about this scan : 

Nessus version : 10.1.1
Nessus build : X20061
Plugin feed version : 202202170015
Scanner edition used : Nessus
Scanner OS : LINUX
Scanner distribution : ubuntu1110-x86-64
Scan type : Normal
Scan name : Project-COCO-IDC1
Scan policy used : Advanced Scan
Scanner IP : 192.168.12.200
Port scanner(s) : nessus_syn_scanner 
Port range : default
Ping RTT : Unavailable
Thorough tests : no
Experimental tests : no
Paranoia level : 1
Report verbosity : 1
Safe checks : yes
Optimize the test : yes
Credentialed checks : no
Patch management checks : None
Display superseded patches : yes (supersedence plugin launched)
CGI scanning : disabled
Web application tests : disabled
Max hosts : 100
Max checks : 5
Recv timeout : 5
Backports : None
Allow post-scan editing: Yes
Scan Start Date : 2022/2/17 11:17 +07
Scan duration : 553 sec
",,,,,None,,,,8/26/2005,9/27/2021,,,,PAC Switch Phase 2
22964,,,None,192.168.12.124,tcp,80,Service Detection,The remote service could be identified.,"Nessus was able to identify the remote service by its banner or by
looking at the error message it sends when it receives an HTTP
request.",n/a,,A web server is running on this port.,,,,,None,,,,8/19/2007,4/14/2021,,,,PAC Switch Phase 2
24260,,,None,192.168.12.124,tcp,80,HyperText Transfer Protocol (HTTP) Information,Some information about the remote HTTP configuration can be extracted.,"This test gives some information about the remote HTTP protocol - the
version used, whether HTTP Keep-Alive and HTTP pipelining are enabled,
etc... 

This test is informational only and does not denote any security
problem.",n/a,,"
Response Code : HTTP/1.0 200 OK

Protocol version : HTTP/1.0
SSL : no
Keep-Alive : no
Options allowed : (Not implemented)
Headers :

  Date: Thu, 17 Feb 2022 11:23:38 GMT
  Server: Boa/0.93.15
  Connection: close
  Content-Type: text/html
  Content-Length: 738
  Last-Modified: Tue, 01 Feb 2022 07:50:57 GMT
  
Response Body :

<?xml version=""1.0"" encoding=""UTF-8"" ?>
<?xml-stylesheet type=""text/xsl"" href=""/simon_off.xsl"" ?>
<icom:SimpleMonitoring schemaVersion=""1.01"" appVersion=""PA 200011"" fileVersion=""PA_Delta_SiMon_v1"" xmlns:icom=""http://www.emersonnetworkpower.com/icom"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xsi:schemaLocation=""http://www.emersonnetworkpower.com/icom icom-1-02.xsd"">
<Item id=""0"" name="""">
<Label>iCOM Application</Label>
<Value valueType=""1048576"" offset=""0.000"" gain=""1.000"" precision=""0"">PA  2.00.011</Value>
<Unit></Unit>
</Item>
<Item id=""0"" name="""">
<Label>Date and Time</Label>
<Value valueType=""1048576"" offset=""0.000"" gain=""1.000"" precision=""0"">2022-02-01 07:50</Value>
<Unit></Unit>
</Item>
</icom:SimpleMonitoring>
",,,,,None,,,,1/30/2007,11/22/2019,,,,PAC Switch Phase 2
54615,,,None,192.168.12.124,tcp,0,Device Type,It is possible to guess the remote device type.,"Based on the remote operating system, it is possible to determine
what the remote system type is (eg: a printer, router, general-purpose
computer, etc).",n/a,,"Remote device type : unknown
Confidence level : 56
",,,,,None,,,,5/23/2011,5/23/2011,,,,PAC Switch Phase 2
10107,,,None,192.168.12.125,tcp,80,HTTP Server Type and Version,A web server is running on the remote host.,"This plugin attempts to determine the type and the version of the
  remote web server.",n/a,,"The remote web server type is :

Boa/0.93.15",,,,,None,,IAVT:0001-T-0931,,01/04/2000,10/30/2020,,,,PAC Switch Phase 2
10114,CVE-1999-0524,0,None,192.168.12.125,icmp,0,ICMP Timestamp Request Remote Date Disclosure,It is possible to determine the exact time set on the remote host.,"The remote host answers to an ICMP timestamp request.  This allows an
attacker to know the date that is set on the targeted machine, which
may assist an unauthenticated, remote attacker in defeating time-based
authentication protocols.

Timestamps returned from machines running Windows Vista / 7 / 2008 /
2008 R2 are deliberately incorrect, but usually within 1000 seconds of
the actual system time.","Filter out the ICMP timestamp requests (13), and the outgoing ICMP
timestamp replies (14).",,"The ICMP timestamps seem to be in little endian format (not in network format)
The difference between the local and remote clocks is 15517 seconds.
",,0,,,None,,CWE:200,,08/01/1999,10/04/2019,,,,PAC Switch Phase 2
10287,,,None,192.168.12.125,udp,0,Traceroute Information,It was possible to obtain traceroute information.,Makes a traceroute to the remote host.,n/a,,"For your information, here is the traceroute from 192.168.12.200 to 192.168.12.125 : 
192.168.12.200
192.168.12.125

Hop Count: 1
",,,,,None,,,,11/27/1999,8/20/2020,,,,PAC Switch Phase 2
11219,,,None,192.168.12.125,tcp,80,Nessus SYN scanner,It is possible to determine which TCP ports are open.,"This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.",Protect your target with an IP filter.,,Port 80/tcp was found to be open,,,,,None,,,,02/04/2009,2/14/2022,,,,PAC Switch Phase 2
11219,,,None,192.168.12.125,tcp,1500,Nessus SYN scanner,It is possible to determine which TCP ports are open.,"This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.",Protect your target with an IP filter.,,Port 1500/tcp was found to be open,,,,,None,,,,02/04/2009,2/14/2022,,,,PAC Switch Phase 2
11819,,,None,192.168.12.125,udp,69,TFTP Daemon Detection,A TFTP server is listening on the remote port.,"The remote host is running a TFTP (Trivial File Transfer Protocol)
daemon. TFTP is often used by routers and diskless hosts to retrieve
their configuration. It can also be used by worms to propagate.",Disable this service if you do not use it.,,,,,,,None,,,,8/13/2003,11/22/2019,,,,PAC Switch Phase 2
11936,,,None,192.168.12.125,tcp,0,OS Identification,It is possible to guess the remote operating system.,"Using a combination of remote probes (e.g., TCP/IP, SMB, HTTP, NTP,
SNMP, etc.), it is possible to guess the name of the remote operating
system in use. It is also possible sometimes to guess the version of
the operating system.",n/a,,"
Remote operating system : AXIS M3014
Confidence level : 56
Method : MLSinFP

Not all fingerprints could give a match. If you think some or all of
the following could be used to identify the host's operating system,
please email them to os-signatures@nessus.org. Be sure to include a
brief description of the host itself, such as the actual operating
system or product / model names.

HTTP:!:Server: Boa/0.93.15

SinFP:!:
   P1:B10113:F0x12:W5840:O0204ffff:M1460:
   P2:B10113:F0x12:W5840:O0204ffff0101040201030300:M1460:
   P3:B00000:F0x00:W0:O0:M0
   P4:190101_7_p=1500

 
The remote host is running AXIS M3014",,,,,None,,,,12/09/2003,1/18/2022,,,,PAC Switch Phase 2
18262,CVE-1999-0183,5,Medium,192.168.12.125,udp,69,TFTP Traversal Arbitrary File Access,"The remote TFTP server can be used to read arbitrary files on the
remote host.","The TFTP (Trivial File Transfer Protocol) server running on the remote
host is vulnerable to a directory traversal attack that allows an
attacker to read arbitrary files on the remote host by prepending
their names with directory traversal sequences.","Disable the remote TFTP daemon, run it in a chrooted environment, or
filter incoming traffic to this port.",,"
Nessus was able to access a system file via the TFTP server
using each of the following requests : 

  /etc/passwd

Attached is a copy of the contents
",,,4.1,,Medium,6198;11582;11584;33287;33344;35040;42907;48272;50441;52938,EDB-ID:14857;EDB-ID:17507;EDB-ID:18718;CWE:22;CWE:264,,5/16/2005,2/26/2020,TRUE,,TRUE,PAC Switch Phase 2
18262,CVE-1999-0498,5,Medium,192.168.12.125,udp,69,TFTP Traversal Arbitrary File Access,"The remote TFTP server can be used to read arbitrary files on the
remote host.","The TFTP (Trivial File Transfer Protocol) server running on the remote
host is vulnerable to a directory traversal attack that allows an
attacker to read arbitrary files on the remote host by prepending
their names with directory traversal sequences.","Disable the remote TFTP daemon, run it in a chrooted environment, or
filter incoming traffic to this port.",,"
Nessus was able to access a system file via the TFTP server
using each of the following requests : 

  /etc/passwd

Attached is a copy of the contents
",,,4.1,,Medium,6198;11582;11584;33287;33344;35040;42907;48272;50441;52938,EDB-ID:14857;EDB-ID:17507;EDB-ID:18718;CWE:22;CWE:264,,5/16/2005,2/26/2020,TRUE,,TRUE,PAC Switch Phase 2
18262,CVE-2002-2353,5,Medium,192.168.12.125,udp,69,TFTP Traversal Arbitrary File Access,"The remote TFTP server can be used to read arbitrary files on the
remote host.","The TFTP (Trivial File Transfer Protocol) server running on the remote
host is vulnerable to a directory traversal attack that allows an
attacker to read arbitrary files on the remote host by prepending
their names with directory traversal sequences.","Disable the remote TFTP daemon, run it in a chrooted environment, or
filter incoming traffic to this port.",,"
Nessus was able to access a system file via the TFTP server
using each of the following requests : 

  /etc/passwd

Attached is a copy of the contents
",,,4.1,,Medium,6198;11582;11584;33287;33344;35040;42907;48272;50441;52938,EDB-ID:14857;EDB-ID:17507;EDB-ID:18718;CWE:22;CWE:264,,5/16/2005,2/26/2020,TRUE,,TRUE,PAC Switch Phase 2
18262,CVE-2009-0271,5,Medium,192.168.12.125,udp,69,TFTP Traversal Arbitrary File Access,"The remote TFTP server can be used to read arbitrary files on the
remote host.","The TFTP (Trivial File Transfer Protocol) server running on the remote
host is vulnerable to a directory traversal attack that allows an
attacker to read arbitrary files on the remote host by prepending
their names with directory traversal sequences.","Disable the remote TFTP daemon, run it in a chrooted environment, or
filter incoming traffic to this port.",,"
Nessus was able to access a system file via the TFTP server
using each of the following requests : 

  /etc/passwd

Attached is a copy of the contents
",,,4.1,,Medium,6198;11582;11584;33287;33344;35040;42907;48272;50441;52938,EDB-ID:14857;EDB-ID:17507;EDB-ID:18718;CWE:22;CWE:264,,5/16/2005,2/26/2020,TRUE,,TRUE,PAC Switch Phase 2
18262,CVE-2009-0288,5,Medium,192.168.12.125,udp,69,TFTP Traversal Arbitrary File Access,"The remote TFTP server can be used to read arbitrary files on the
remote host.","The TFTP (Trivial File Transfer Protocol) server running on the remote
host is vulnerable to a directory traversal attack that allows an
attacker to read arbitrary files on the remote host by prepending
their names with directory traversal sequences.","Disable the remote TFTP daemon, run it in a chrooted environment, or
filter incoming traffic to this port.",,"
Nessus was able to access a system file via the TFTP server
using each of the following requests : 

  /etc/passwd

Attached is a copy of the contents
",,,4.1,,Medium,6198;11582;11584;33287;33344;35040;42907;48272;50441;52938,EDB-ID:14857;EDB-ID:17507;EDB-ID:18718;CWE:22;CWE:264,,5/16/2005,2/26/2020,TRUE,,TRUE,PAC Switch Phase 2
18262,CVE-2009-1161,5,Medium,192.168.12.125,udp,69,TFTP Traversal Arbitrary File Access,"The remote TFTP server can be used to read arbitrary files on the
remote host.","The TFTP (Trivial File Transfer Protocol) server running on the remote
host is vulnerable to a directory traversal attack that allows an
attacker to read arbitrary files on the remote host by prepending
their names with directory traversal sequences.","Disable the remote TFTP daemon, run it in a chrooted environment, or
filter incoming traffic to this port.",,"
Nessus was able to access a system file via the TFTP server
using each of the following requests : 

  /etc/passwd

Attached is a copy of the contents
",,,4.1,,Medium,6198;11582;11584;33287;33344;35040;42907;48272;50441;52938,EDB-ID:14857;EDB-ID:17507;EDB-ID:18718;CWE:22;CWE:264,,5/16/2005,2/26/2020,TRUE,,TRUE,PAC Switch Phase 2
19506,,,None,192.168.12.125,tcp,0,Nessus Scan Information,This plugin displays information about the Nessus scan.,"This plugin displays, for each tested host, information about the
scan itself :

  - The version of the plugin set.
  - The type of scanner (Nessus or Nessus Home).
  - The version of the Nessus Engine.
  - The port scanner(s) used.
  - The port range scanned.
  - The ping round trip time 
  - Whether credentialed or third-party patch management
    checks are possible.
  - Whether the display of superseded patches is enabled
  - The date of the scan.
  - The duration of the scan.
  - The number of hosts scanned in parallel.
  - The number of checks done in parallel.",n/a,,"Information about this scan : 

Nessus version : 10.1.1
Nessus build : X20061
Plugin feed version : 202202170015
Scanner edition used : Nessus
Scanner OS : LINUX
Scanner distribution : ubuntu1110-x86-64
Scan type : Normal
Scan name : Project-COCO-IDC1
Scan policy used : Advanced Scan
Scanner IP : 192.168.12.200
Port scanner(s) : nessus_syn_scanner 
Port range : default
Ping RTT : Unavailable
Thorough tests : no
Experimental tests : no
Paranoia level : 1
Report verbosity : 1
Safe checks : yes
Optimize the test : yes
Credentialed checks : no
Patch management checks : None
Display superseded patches : yes (supersedence plugin launched)
CGI scanning : disabled
Web application tests : disabled
Max hosts : 100
Max checks : 5
Recv timeout : 5
Backports : None
Allow post-scan editing: Yes
Scan Start Date : 2022/2/17 11:17 +07
Scan duration : 579 sec
",,,,,None,,,,8/26/2005,9/27/2021,,,,PAC Switch Phase 2
22964,,,None,192.168.12.125,tcp,80,Service Detection,The remote service could be identified.,"Nessus was able to identify the remote service by its banner or by
looking at the error message it sends when it receives an HTTP
request.",n/a,,A web server is running on this port.,,,,,None,,,,8/19/2007,4/14/2021,,,,PAC Switch Phase 2
24260,,,None,192.168.12.125,tcp,80,HyperText Transfer Protocol (HTTP) Information,Some information about the remote HTTP configuration can be extracted.,"This test gives some information about the remote HTTP protocol - the
version used, whether HTTP Keep-Alive and HTTP pipelining are enabled,
etc... 

This test is informational only and does not denote any security
problem.",n/a,,"
Response Code : HTTP/1.0 200 OK

Protocol version : HTTP/1.0
SSL : no
Keep-Alive : no
Options allowed : (Not implemented)
Headers :

  Date: Thu, 17 Feb 2022 11:20:07 GMT
  Server: Boa/0.93.15
  Connection: close
  Content-Type: text/html
  Content-Length: 738
  Last-Modified: Tue, 01 Feb 2022 07:47:27 GMT
  
Response Body :

<?xml version=""1.0"" encoding=""UTF-8"" ?>
<?xml-stylesheet type=""text/xsl"" href=""/simon_off.xsl"" ?>
<icom:SimpleMonitoring schemaVersion=""1.01"" appVersion=""PA 200011"" fileVersion=""PA_Delta_SiMon_v1"" xmlns:icom=""http://www.emersonnetworkpower.com/icom"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xsi:schemaLocation=""http://www.emersonnetworkpower.com/icom icom-1-02.xsd"">
<Item id=""0"" name="""">
<Label>iCOM Application</Label>
<Value valueType=""1048576"" offset=""0.000"" gain=""1.000"" precision=""0"">PA  2.00.011</Value>
<Unit></Unit>
</Item>
<Item id=""0"" name="""">
<Label>Date and Time</Label>
<Value valueType=""1048576"" offset=""0.000"" gain=""1.000"" precision=""0"">2022-02-01 07:47</Value>
<Unit></Unit>
</Item>
</icom:SimpleMonitoring>
",,,,,None,,,,1/30/2007,11/22/2019,,,,PAC Switch Phase 2
54615,,,None,192.168.12.125,tcp,0,Device Type,It is possible to guess the remote device type.,"Based on the remote operating system, it is possible to determine
what the remote system type is (eg: a printer, router, general-purpose
computer, etc).",n/a,,"Remote device type : unknown
Confidence level : 56
",,,,,None,,,,5/23/2011,5/23/2011,,,,PAC Switch Phase 2
10107,,,None,192.168.12.126,tcp,80,HTTP Server Type and Version,A web server is running on the remote host.,"This plugin attempts to determine the type and the version of the
  remote web server.",n/a,,"The remote web server type is :

Boa/0.93.15",,,,,None,,IAVT:0001-T-0931,,01/04/2000,10/30/2020,,,,PAC Switch Phase 2
