Plugin ID,CVE,CVSS v2.0 Base Score,Risk,Host,Protocol,Port,Name,Synopsis,Description,Solution,See Also,Plugin Output,STIG Severity,CVSS v3.0 Base Score,CVSS v2.0 Temporal Score,CVSS v3.0 Temporal Score,Risk Factor,BID,XREF,MSKB,Plugin Publication Date,Plugin Modification Date,Metasploit,Core Impact,CANVAS,Group
10107,,,None,10.11.30.1,tcp,443,HTTP Server Type and Version,A web server is running on the remote host.,"This plugin attempts to determine the type and the version of the
  remote web server.",n/a,,"The remote web server type is :

-/-",,,,,None,,IAVT:0001-T-0931,,04/01/2000,30/10/2020,,,,Network Group
10267,,,None,10.11.30.1,tcp,22,SSH Server Type and Version Information,An SSH server is listening on this port.,"It is possible to obtain information about the remote SSH server by
sending an empty authentication request.",n/a,,"
SSH version : SSH-2.0-OpenSSH_7.1
SSH supported authentication : publickey,password
SSH banner : 
Application Policy Infrastructure Controller

",,,,,None,,IAVT:0001-T-0933,,12/10/1999,22/09/2020,,,,Network Group
10863,,,None,10.11.30.1,tcp,443,SSL Certificate Information,This plugin displays the SSL certificate.,"This plugin connects to every SSL-related port and attempts to 
extract and dump the X.509 certificate.",n/a,,"Subject Name: 

Common Name: APIC
Email Address: US

Issuer Name: 

Common Name: APIC
Email Address: US

Serial Number: 00 D7 D7 52 C3 30 3B C8 15 

Version: 1

Signature Algorithm: SHA-512 With RSA Encryption

Not Valid Before: Jul 04 16:55:38 2018 GMT
Not Valid After: Jul 03 16:55:38 2023 GMT

Public Key Info: 

Algorithm: RSA Encryption
Key Length: 2048 bits
Public Key: 00 AF D6 98 D0 5A 08 F7 19 19 5B CC E7 F2 47 FA 47 9D F5 95 
            84 32 C9 35 63 C4 1B 42 61 60 40 C3 68 13 07 F5 78 1D A3 04 
            C1 F1 FC F1 D6 C8 BB B4 08 04 E1 5D FA C4 FC 2D 0D B2 F1 36 
            81 4C C7 DC D1 76 5F 1E 05 0C 53 82 41 12 EE 3A 88 B6 73 59 
            5B 7C 92 BF 6E 44 2D BF 8A 72 13 95 D7 06 01 4F F6 11 9D 68 
            BF 92 14 8D 5A E2 38 3F F9 C6 02 5A 8E D9 ED 02 A0 E2 0B D5 
            97 56 8D F0 07 14 64 B1 5A 54 96 B6 F9 C5 CA 51 80 A5 B0 34 
            78 8B 80 85 56 54 4B 3D B7 C6 56 3C 4D B6 6F 56 61 31 1A D4 
            3F 1B B5 F4 B3 04 F2 9A 2C 22 B7 3D E6 10 12 5C D6 A9 A7 E3 
            D4 A4 77 83 3E 61 36 9D 5A FD 5D 18 85 85 17 5E A3 CB 9A 15 
            50 B4 33 8A DE 26 21 46 E7 C7 B0 A5 BE 5E 5F 0B D5 04 69 E9 
            8A AE 61 4B 9A C9 C9 E9 5C 6A 89 94 B8 B1 76 0E 38 44 4C 91 
            1B 8C 13 78 14 5F 7D 31 31 FB C7 2A B4 C9 05 AA DF 
Exponent: 01 00 01 

Signature Length: 256 bytes / 2048 bits
Signature: 00 5F B8 E1 9F E7 04 5B 59 2E D8 12 6F A6 2A 3B 6C F6 46 C1 
           FA 7D 21 9A 99 7E 59 10 75 2F 87 70 AF C0 17 29 DE 8F B8 2B 
           63 26 C8 17 D0 D7 AB 97 73 4B E0 32 93 3E C8 E5 22 A4 90 45 
           83 B7 4F 50 86 22 67 D6 65 73 2C 7D FF DA 7F 30 DA DE 1B 53 
           1E 01 4A 9C 75 B1 85 D4 D7 AC C0 93 87 76 B3 56 96 C1 D3 21 
           19 8D 18 81 F5 23 C7 D3 84 A7 3C DF 54 2E 81 A8 D9 5F 34 AF 
           4A 4A 20 EA C0 BD 1C 53 E9 D6 02 42 6F 55 D3 24 EF 36 C7 40 
           51 95 D1 D6 1F BB C8 D3 FA FC 19 61 C5 8A 71 D3 C6 C2 4D E7 
           66 E9 50 0D C6 F0 23 1A F5 F9 AC 93 23 9A 75 0E A0 67 0E 0E 
           6E CA 2A A5 5D 32 0F 6D AB 90 80 81 62 0D A9 BF 33 C0 EA 08 
           4B 31 C6 30 E1 3E 69 EB 5D AE BC F8 A2 9B 00 5D 12 FD 31 0D 
           6A 40 EF F0 C7 59 F1 27 20 B1 29 B1 AF EE 74 B8 D9 BF 80 67 
           9F B2 6D 7D E3 3E 7D 5D 1C 96 D2 9C A5 DD B4 5D BF 

Fingerprints : 

SHA-256 Fingerprint: FE 2A B6 0C 8C BE 96 A0 47 05 CD C7 71 DF FE F9 94 CA 3A F5 
                     37 95 80 C3 C3 46 1D 5A 34 29 9B 05 
SHA-1 Fingerprint: A3 57 D8 50 0F 5B 2D 86 7A 45 59 0C 8E 6A DE 8E 18 E1 1A D7 
MD5 Fingerprint: 6B 61 BB 68 9A AC 9A 80 A4 EB F6 2A 1B B9 15 88 


PEM certificate : 

-----BEGIN CERTIFICATE-----
MIICwDCCAagCCQDX11LDMDvIFTANBgkqhkiG9w0BAQ0FADAiMQ0wCwYDVQQDDARBUElDMREwDwYJKoZIhvcNAQkBFgJVUzAeFw0xODA3MDQxNjU1MzhaFw0yMzA3MDMxNjU1MzhaMCIxDTALBgNVBAMMBEFQSUMxETAPBgkqhkiG9w0BCQEWAlVTMIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAr9aY0FoI9xkZW8zn8kf6R531lYQyyTVjxBtCYWBAw2gTB/V4HaMEwfH88dbIu7QIBOFd+sT8LQ2y8TaBTMfc0XZfHgUMU4JBEu46iLZzWVt8kr9uRC2/inITldcGAU/2EZ1ov5IUjVriOD/5xgJajtntAqDiC9WXVo3wBxRksVpUlrb5xcpRgKWwNHiLgIVWVEs9t8ZWPE22b1ZhMRrUPxu19LME8posIrc95hASXNapp+PUpHeDPmE2nVr9XRiFhRdeo8uaFVC0M4reJiFG58ewpb5eXwvVBGnpiq5hS5rJyelcaomUuLF2DjhETJEbjBN4FF99MTH7xyq0yQWq3wIDAQABMA0GCSqGSIb3DQEBDQUAA4IBAQBfuOGf5wRbWS7YEm+mKjts9kbB+n0hmpl+WRB1L4dwr8AXKd6PuCtjJsgX0Nerl3NL4DKTPsjlIqSQRYO3T1CGImfWZXMsff/afzDa3htTHgFKnHWxhdTXrMCTh3azVpbB0yEZjRiB9SPH04SnPN9ULoGo2V80r0pKIOrAvRxT6dYCQm9V0yTvNsdAUZXR1h+7yNP6/BlhxYpx08bCTedm6VANxvAjGvX5rJMjmnUOoGcODm7KKqVdMg9tq5CAgWINqb8zwOoISzHGMOE+aetdrrz4opsAXRL9MQ1qQO/wx1nxJyCxKbGv7nS42b+AZ5+ybX3jPn1dHJbSnKXdtF2/
-----END CERTIFICATE-----",,,,,None,,,,19/05/2008,03/02/2021,,,,Network Group
10881,,,None,10.11.30.1,tcp,22,SSH Protocol Versions Supported,A SSH server is running on the remote host.,"This plugin determines the versions of the SSH protocol supported by
the remote SSH daemon.",n/a,,"The remote SSH daemon supports the following versions of the
SSH protocol :

  - 1.99
  - 2.0
",,,,,None,,,,06/03/2002,19/01/2021,,,,Network Group
11153,,,None,10.11.30.1,tcp,80,Service Detection (HELP Request),The remote service could be identified.,"It was possible to identify the remote service by its banner or by
looking at the error message it sends when it receives a 'HELP'
request.",n/a,,A web server seems to be running on this port.,,,,,None,,,,18/11/2002,26/11/2018,,,,Network Group
11219,,,None,10.11.30.1,tcp,22,Nessus SYN scanner,It is possible to determine which TCP ports are open.,"This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.",Protect your target with an IP filter.,,Port 22/tcp was found to be open,,,,,None,,,,04/02/2009,02/02/2022,,,,Network Group
11219,,,None,10.11.30.1,tcp,80,Nessus SYN scanner,It is possible to determine which TCP ports are open.,"This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.",Protect your target with an IP filter.,,Port 80/tcp was found to be open,,,,,None,,,,04/02/2009,02/02/2022,,,,Network Group
11219,,,None,10.11.30.1,tcp,443,Nessus SYN scanner,It is possible to determine which TCP ports are open.,"This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.",Protect your target with an IP filter.,,Port 443/tcp was found to be open,,,,,None,,,,04/02/2009,02/02/2022,,,,Network Group
11219,,,None,10.11.30.1,tcp,2000,Nessus SYN scanner,It is possible to determine which TCP ports are open.,"This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.",Protect your target with an IP filter.,,Port 2000/tcp was found to be open,,,,,None,,,,04/02/2009,02/02/2022,,,,Network Group
11219,,,None,10.11.30.1,tcp,5060,Nessus SYN scanner,It is possible to determine which TCP ports are open.,"This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.",Protect your target with an IP filter.,,Port 5060/tcp was found to be open,,,,,None,,,,04/02/2009,02/02/2022,,,,Network Group
19506,,,None,10.11.30.1,tcp,0,Nessus Scan Information,This plugin displays information about the Nessus scan.,"This plugin displays, for each tested host, information about the
scan itself :

  - The version of the plugin set.
  - The type of scanner (Nessus or Nessus Home).
  - The version of the Nessus Engine.
  - The port scanner(s) used.
  - The port range scanned.
  - The ping round trip time 
  - Whether credentialed or third-party patch management
    checks are possible.
  - Whether the display of superseded patches is enabled
  - The date of the scan.
  - The duration of the scan.
  - The number of hosts scanned in parallel.
  - The number of checks done in parallel.",n/a,,"Information about this scan : 

Nessus version : 10.1.1
Nessus build : X20061
Plugin feed version : 202202120815
Scanner edition used : Nessus
Scanner OS : WINDOWS
Scanner distribution : win-x86-64
Scan type : Normal
Scan name : INET COCO NETWORK
Scan policy used : Advanced Scan
Scanner IP : 10.100.100.6
Port scanner(s) : nessus_tcp_scanner 
Port range : default
Ping RTT : Unavailable
Thorough tests : no
Experimental tests : no
Paranoia level : 1
Report verbosity : 1
Safe checks : yes
Optimize the test : yes
Credentialed checks : no
Patch management checks : None
Display superseded patches : yes (supersedence plugin launched)
CGI scanning : disabled
Web application tests : disabled
Max hosts : 5
Max checks : 5
Recv timeout : 5
Backports : Detected
Allow post-scan editing: Yes
Scan Start Date : 2022/2/12 23:05 SE Asia Standard Time
Scan duration : 5767 sec
",,,,,None,,,,26/08/2005,27/09/2021,,,,Network Group
21643,,,None,10.11.30.1,tcp,443,SSL Cipher Suites Supported,The remote service encrypts communications using SSL.,"This plugin detects which SSL ciphers are supported by the remote
service for encrypting communications.",n/a,"https://www.openssl.org/docs/man1.1.0/apps/ciphers.html
http://www.nessus.org/u?3a040ada","
Here is the list of SSL ciphers supported by the remote server :
Each group is reported per SSL Version.

SSL Version : TLSv12
  High Strength Ciphers (>= 112-bit key)

    Name                          Code             KEX           Auth     Encryption             MAC
    ----------------------        ----------       ---           ----     ---------------------  ---
    DHE-RSA-AES128-SHA256         0x00, 0x9E       DH            RSA      AES-GCM(128)           SHA256
    DHE-RSA-AES256-SHA384         0x00, 0x9F       DH            RSA      AES-GCM(256)           SHA384
    ECDHE-RSA-AES128-SHA256       0xC0, 0x2F       ECDH          RSA      AES-GCM(128)           SHA256
    ECDHE-RSA-AES256-SHA384       0xC0, 0x30       ECDH          RSA      AES-GCM(256)           SHA384
    ECDHE-RSA-AES128-SHA          0xC0, 0x13       ECDH          RSA      AES-CBC(128)           SHA1
    ECDHE-RSA-AES256-SHA          0xC0, 0x14       ECDH          RSA      AES-CBC(256)           SHA1
    DHE-RSA-AES128-SHA256         0x00, 0x67       DH            RSA      AES-CBC(128)           SHA256
    DHE-RSA-AES256-SHA256         0x00, 0x6B       DH            RSA      AES-CBC(256)           SHA256
    ECDHE-RSA-AES128-SHA256       0xC0, 0x27       ECDH          RSA      AES-CBC(128)           SHA256
    ECDHE-RSA-AES256-SHA384       0xC0, 0x28       ECDH          RSA      AES-CBC(256)           SHA384


SSL Version : TLSv11
  High Strength Ciphers (>= 112-bit key)

    Name                          Code             KEX           Auth     Encryption             MAC
    ----------------------        ----------       ---           ----     ---------------------  ---
    ECDHE-RSA-AES128-SHA          0xC0, 0x13       ECDH          RSA      AES-CBC(128)           SHA1
    ECDHE-RSA-AES256-SHA          0xC0, 0x14       ECDH          RSA      AES-CBC(256)           SHA1

The fields above are :

  {Tenable ciphername}
  {Cipher ID code}
  Kex={key exchange}
  Auth={authentication}
  Encrypt={symmetric encryption method}
  MAC={message authentication code}
  {export flag}
",,,,,None,,,,05/06/2006,09/03/2021,,,,Network Group
22964,,,None,10.11.30.1,tcp,22,Service Detection,The remote service could be identified.,"Nessus was able to identify the remote service by its banner or by
looking at the error message it sends when it receives an HTTP
request.",n/a,,An SSH server is running on this port.,,,,,None,,,,19/08/2007,14/04/2021,,,,Network Group
22964,,,None,10.11.30.1,tcp,443,Service Detection,The remote service could be identified.,"Nessus was able to identify the remote service by its banner or by
looking at the error message it sends when it receives an HTTP
request.",n/a,,"A TLSv1.1 server answered on this port.
",,,,,None,,,,19/08/2007,14/04/2021,,,,Network Group
22964,,,None,10.11.30.1,tcp,443,Service Detection,The remote service could be identified.,"Nessus was able to identify the remote service by its banner or by
looking at the error message it sends when it receives an HTTP
request.",n/a,,A web server is running on this port through TLSv1.1.,,,,,None,,,,19/08/2007,14/04/2021,,,,Network Group
24260,,,None,10.11.30.1,tcp,80,HyperText Transfer Protocol (HTTP) Information,Some information about the remote HTTP configuration can be extracted.,"This test gives some information about the remote HTTP protocol - the
version used, whether HTTP Keep-Alive and HTTP pipelining are enabled,
etc... 

This test is informational only and does not denote any security
problem.",n/a,,"
Response Code : HTTP/1.1 200 OK

Protocol version : HTTP/1.1
SSL : no
Keep-Alive : no
Options allowed : (Not implemented)
Headers :

  Server: -/-
  Date: Sat, 19 Feb 2022 23:36:37 GMT
  Content-Type: text/html
  Content-Length: 2750
  Last-Modified: Wed, 26 Apr 2017 07:12:47 GMT
  Connection: keep-alive
  ETag: ""5900486f-abe""
  Access-Control-Allow-Headers: Origin, X-Requested-With, Content-Type, Accept, devcookie, APIC-challenge
  Access-Control-Allow-Methods: POST,GET,OPTIONS,DELETE
  X-Frame-Options: SAMEORIGIN
  Access-Control-Allow-Origin: http://127.0.0.1:8000
  Accept-Ranges: bytes
  
Response Body :

<html>
<head>
	<title>APIC</title>

	<script type=""text/javascript"">
		startTime = new Date();
		lastOperation = new Date();
		logTime = function (msg) {
			var ts = new Date();
			console.debug(ts + "":"" + msg + ""[Delta:"" + (ts - lastOperation) + "", Total: "" + (ts - startTime) + ""]"");
			lastOperation = ts;
		}
	</script>

</head>

	<body style=""padding:0!important;"">
		<div id=""pre.login.splash"" style=""height: 100%;background-color: rgb(202,202,202);background-image: url('/insieme/stromboli/resources/icons/splash/LogIn_bg_horz_extension.png');background-repeat: repeat-x;"">
		<div style=""height: 100%; background-image:url('/insieme/stromboli/resources/icons/splash/LogIn_bg.png'); background-repeat: no-repeat; background-position-x: 50%; background-position: center top;"">
			<div style=""margin: 0 auto;    width: 500px;    padding-top: 300px;    color: #0095d6;  font-weight:300;  font-size: 20px; font-family: CiscoSans,Helvetica Neue,Helvetica,Arial,sans-serif"">Please wait. The application is loading &hellip;</div>

		</div>
</div>

	</body>
</html>

<link rel=""stylesheet"" type=""text/css"" href=""insieme/stromboli/resources/css/insieme-ext-theme.css""/>
<link rel=""stylesheet"" type=""text/css"" href=""insieme/stromboli/resources/css/foundation-icons.css"" />
<link rel=""stylesheet"" type=""text/css"" href=""insieme/stromboli/resources/css/diff.css"" />
<link rel=""stylesheet"" type=""text/css"" href=""datatable/jquery.dataTables.css"" />

<link rel=""stylesheet"" type=""text/css"" href=""extjs/examples/shared/example.css""/>
<link rel=""stylesheet"" type=""text/css"" href=""extjs/resources/css/ItemSelector.css""/>

<script type=""text/javascript"" src=""extjs/ext-all-debug.js""></script>
<script type=""text/javascript"">
	Ext.syncRequire('insieme.stromboli.session.Session');
	isNotNull = function (a) {
		return a !== null && a !== undefined;
	};
	isNull = function (a) {
		return a === null || a === undefined;
	};
</script>
<script type=""text/javascript"" src=""log4j/log4javascript.js""></script>
<script type=""text/javascript"" src=""bootstrap/js/jquery.min.js""></script>
<script type=""text/javascript"" src=""highstock/js/highstock.js""></script>
<script type=""text/javascript"" src=""d3/js/d3.js""></script>
<script type=""text/javascript"" src=""d3/js/d3.layout.js""></script>
<script type=""text/javascript"" src=""netmask/netmask.js""></script>
<script type=""text/javascript"" src=""datatable/jquery.dataTables.js""></script>
<script type=""text/javascript"" src=""ipv6/ipv6.js""></script>
<script type=""text/javascript"" src=""diff/diff.js""></script>
<script type=""text/javascript"" src=""biginteger/biginteger.js""></script>
<script type=""text/javascript"" src=""sprintf/sprintf.min.js""></script>
<script type=""text/javascript"" src=""app.js""></script>
</head>
<body></body>
</html>
",,,,,None,,,,30/01/2007,22/11/2019,,,,Network Group
24260,,,None,10.11.30.1,tcp,443,HyperText Transfer Protocol (HTTP) Information,Some information about the remote HTTP configuration can be extracted.,"This test gives some information about the remote HTTP protocol - the
version used, whether HTTP Keep-Alive and HTTP pipelining are enabled,
etc... 

This test is informational only and does not denote any security
problem.",n/a,,"
Response Code : HTTP/1.1 200 OK

Protocol version : HTTP/1.1
SSL : yes
Keep-Alive : no
Options allowed : (Not implemented)
Headers :

  Server: -/-
  Date: Sat, 19 Feb 2022 23:36:37 GMT
  Content-Type: text/html
  Content-Length: 2750
  Last-Modified: Wed, 26 Apr 2017 07:12:47 GMT
  Connection: keep-alive
  ETag: ""5900486f-abe""
  Access-Control-Allow-Headers: Origin, X-Requested-With, Content-Type, Accept, devcookie, APIC-challenge
  Access-Control-Allow-Methods: POST,GET,OPTIONS,DELETE
  X-Frame-Options: SAMEORIGIN
  Strict-Transport-Security: max-age=31536000; includeSubdomains
  Cache-Control: no-store
  Pragma: no-cache
  Access-Control-Allow-Origin: http://127.0.0.1:8000
  Accept-Ranges: bytes
  
Response Body :

<html>
<head>
	<title>APIC</title>

	<script type=""text/javascript"">
		startTime = new Date();
		lastOperation = new Date();
		logTime = function (msg) {
			var ts = new Date();
			console.debug(ts + "":"" + msg + ""[Delta:"" + (ts - lastOperation) + "", Total: "" + (ts - startTime) + ""]"");
			lastOperation = ts;
		}
	</script>

</head>

	<body style=""padding:0!important;"">
		<div id=""pre.login.splash"" style=""height: 100%;background-color: rgb(202,202,202);background-image: url('/insieme/stromboli/resources/icons/splash/LogIn_bg_horz_extension.png');background-repeat: repeat-x;"">
		<div style=""height: 100%; background-image:url('/insieme/stromboli/resources/icons/splash/LogIn_bg.png'); background-repeat: no-repeat; background-position-x: 50%; background-position: center top;"">
			<div style=""margin: 0 auto;    width: 500px;    padding-top: 300px;    color: #0095d6;  font-weight:300;  font-size: 20px; font-family: CiscoSans,Helvetica Neue,Helvetica,Arial,sans-serif"">Please wait. The application is loading &hellip;</div>

		</div>
</div>

	</body>
</html>

<link rel=""stylesheet"" type=""text/css"" href=""insieme/stromboli/resources/css/insieme-ext-theme.css""/>
<link rel=""stylesheet"" type=""text/css"" href=""insieme/stromboli/resources/css/foundation-icons.css"" />
<link rel=""stylesheet"" type=""text/css"" href=""insieme/stromboli/resources/css/diff.css"" />
<link rel=""stylesheet"" type=""text/css"" href=""datatable/jquery.dataTables.css"" />

<link rel=""stylesheet"" type=""text/css"" href=""extjs/examples/shared/example.css""/>
<link rel=""stylesheet"" type=""text/css"" href=""extjs/resources/css/ItemSelector.css""/>

<script type=""text/javascript"" src=""extjs/ext-all-debug.js""></script>
<script type=""text/javascript"">
	Ext.syncRequire('insieme.stromboli.session.Session');
	isNotNull = function (a) {
		return a !== null && a !== undefined;
	};
	isNull = function (a) {
		return a === null || a === undefined;
	};
</script>
<script type=""text/javascript"" src=""log4j/log4javascript.js""></script>
<script type=""text/javascript"" src=""bootstrap/js/jquery.min.js""></script>
<script type=""text/javascript"" src=""highstock/js/highstock.js""></script>
<script type=""text/javascript"" src=""d3/js/d3.js""></script>
<script type=""text/javascript"" src=""d3/js/d3.layout.js""></script>
<script type=""text/javascript"" src=""netmask/netmask.js""></script>
<script type=""text/javascript"" src=""datatable/jquery.dataTables.js""></script>
<script type=""text/javascript"" src=""ipv6/ipv6.js""></script>
<script type=""text/javascript"" src=""diff/diff.js""></script>
<script type=""text/javascript"" src=""biginteger/biginteger.js""></script>
<script type=""text/javascript"" src=""sprintf/sprintf.min.js""></script>
<script type=""text/javascript"" src=""app.js""></script>
</head>
<body></body>
</html>
",,,,,None,,,,30/01/2007,22/11/2019,,,,Network Group
39520,,,None,10.11.30.1,tcp,22,Backported Security Patch Detection (SSH),Security patches are backported.,"Security patches may have been 'backported' to the remote SSH server
without changing its version number. 

Banner-based checks have been disabled to avoid false positives. 

Note that this test is informational only and does not denote any
security problem.",n/a,https://access.redhat.com/security/updates/backporting/?sc_cid=3093,"
Give Nessus credentials to perform local checks.
",,,,,None,,,,25/06/2009,07/07/2015,,,,Network Group
42822,,,None,10.11.30.1,tcp,443,Strict Transport Security (STS) Detection,The remote web server implements Strict Transport Security.,"The remote web server implements Strict Transport Security (STS).
The goal of STS is to make sure that a user does not accidentally
downgrade the security of his or her browser.

All unencrypted HTTP connections are redirected to HTTPS.  The browser
is expected to treat all cookies as 'secure' and to close the
connection in the event of potentially insecure situations.",n/a,http://www.nessus.org/u?2fb3aca6,"
The STS header line is :

Strict-Transport-Security: max-age=31536000; includeSubdomains
",,,,,None,,,,16/11/2009,22/11/2019,,,,Network Group
42823,,,None,10.11.30.1,tcp,443,Non-compliant Strict Transport Security (STS),"The remote web server implements Strict Transport Security
incorrectly.","The remote web server implements Strict Transport Security. However,
it does not respect all the requirements of the STS draft standard.",n/a,http://www.nessus.org/u?2fb3aca6,"
The response from the web server listening on port 80 :

  - does not contain a Status-Code of 301.
  - does not contain a Location header field.",,,,,None,,,,16/11/2009,19/09/2014,,,,Network Group
45590,,,None,10.11.30.1,tcp,0,Common Platform Enumeration (CPE),"It was possible to enumerate CPE names that matched on the remote
system.","By using information obtained from a Nessus scan, this plugin reports
CPE (Common Platform Enumeration) matches for various hardware and
software products found on a host. 

Note that if an official CPE is not available for the product, this
plugin computes the best possible CPE based on the information
available from the scan.",n/a,"http://cpe.mitre.org/
https://nvd.nist.gov/products/cpe","
Following application CPE's matched on the remote system : 

  cpe:/a:cisco:application_policy_infrastructure_controller:2.1(2g) -> Cisco Application Policy Infrastructure Controller
  cpe:/a:jquery:jquery:1.9.0 -> jQuery
  cpe:/a:openbsd:openssh:7.1 -> OpenBSD OpenSSH
",,,,,None,,,,21/04/2010,09/02/2022,,,,Network Group
51192,,6.4,Medium,10.11.30.1,tcp,443,SSL Certificate Cannot Be Trusted,The SSL certificate for this service cannot be trusted.,"The server's X.509 certificate cannot be trusted. This situation can
occur in three different ways, in which the chain of trust can be
broken, as stated below :

  - First, the top of the certificate chain sent by the
    server might not be descended from a known public
    certificate authority. This can occur either when the
    top of the chain is an unrecognized, self-signed
    certificate, or when intermediate certificates are
    missing that would connect the top of the certificate
    chain to a known public certificate authority.

  - Second, the certificate chain may contain a certificate
    that is not valid at the time of the scan. This can
    occur either when the scan occurs before one of the
    certificate's 'notBefore' dates, or after one of the
    certificate's 'notAfter' dates.

  - Third, the certificate chain may contain a signature
    that either didn't match the certificate's information
    or could not be verified. Bad signatures can be fixed by
    getting the certificate with the bad signature to be
    re-signed by its issuer. Signatures that could not be
    verified are the result of the certificate's issuer
    using a signing algorithm that Nessus either does not
    support or does not recognize.

If the remote host is a public host in production, any break in the
chain makes it more difficult for users to verify the authenticity and 
identity of the web server. This could make it easier to carry out 
man-in-the-middle attacks against the remote host.",Purchase or generate a proper SSL certificate for this service.,"https://www.itu.int/rec/T-REC-X.509/en
https://en.wikipedia.org/wiki/X.509","
The following certificate was at the top of the certificate
chain sent by the remote host, but it is signed by an unknown
certificate authority :

|-Subject : CN=APIC/E=US
|-Issuer  : CN=APIC/E=US
",,6.5,,,Medium,,,,15/12/2010,27/04/2020,,,,Network Group
56984,,,None,10.11.30.1,tcp,443,SSL / TLS Versions Supported,The remote service encrypts communications.,"This plugin detects which SSL and TLS versions are supported by the
remote service for encrypting communications.",n/a,,"
This port supports TLSv1.1/TLSv1.2.
",,,,,None,,,,01/12/2011,03/02/2021,,,,Network Group
57041,,,None,10.11.30.1,tcp,443,SSL Perfect Forward Secrecy Cipher Suites Supported,"The remote service supports the use of SSL Perfect Forward Secrecy
ciphers, which maintain confidentiality even if the key is stolen.","The remote host supports the use of SSL ciphers that offer Perfect
Forward Secrecy (PFS) encryption.  These cipher suites ensure that
recorded SSL traffic cannot be broken at a future date if the server's
private key is compromised.",n/a,"https://www.openssl.org/docs/manmaster/man1/ciphers.html
https://en.wikipedia.org/wiki/Diffie-Hellman_key_exchange
https://en.wikipedia.org/wiki/Perfect_forward_secrecy","
Here is the list of SSL PFS ciphers supported by the remote server :

  High Strength Ciphers (>= 112-bit key)

    Name                          Code             KEX           Auth     Encryption             MAC
    ----------------------        ----------       ---           ----     ---------------------  ---
    DHE-RSA-AES128-SHA256         0x00, 0x9E       DH            RSA      AES-GCM(128)           SHA256
    DHE-RSA-AES256-SHA384         0x00, 0x9F       DH            RSA      AES-GCM(256)           SHA384
    ECDHE-RSA-AES128-SHA256       0xC0, 0x2F       ECDH          RSA      AES-GCM(128)           SHA256
    ECDHE-RSA-AES256-SHA384       0xC0, 0x30       ECDH          RSA      AES-GCM(256)           SHA384
    ECDHE-RSA-AES128-SHA          0xC0, 0x13       ECDH          RSA      AES-CBC(128)           SHA1
    ECDHE-RSA-AES256-SHA          0xC0, 0x14       ECDH          RSA      AES-CBC(256)           SHA1
    DHE-RSA-AES128-SHA256         0x00, 0x67       DH            RSA      AES-CBC(128)           SHA256
    DHE-RSA-AES256-SHA256         0x00, 0x6B       DH            RSA      AES-CBC(256)           SHA256
    ECDHE-RSA-AES128-SHA256       0xC0, 0x27       ECDH          RSA      AES-CBC(128)           SHA256
    ECDHE-RSA-AES256-SHA384       0xC0, 0x28       ECDH          RSA      AES-CBC(256)           SHA384

The fields above are :

  {Tenable ciphername}
  {Cipher ID code}
  Kex={key exchange}
  Auth={authentication}
  Encrypt={symmetric encryption method}
  MAC={message authentication code}
  {export flag}
",,,,,None,,,,07/12/2011,09/03/2021,,,,Network Group
57582,,6.4,Medium,10.11.30.1,tcp,443,SSL Self-Signed Certificate,"The SSL certificate chain for this service ends in an unrecognized
self-signed certificate.","The X.509 certificate chain for this service is not signed by a
recognized certificate authority.  If the remote host is a public host
in production, this nullifies the use of SSL as anyone could establish
a man-in-the-middle attack against the remote host. 

Note that this plugin does not check for certificate chains that end
in a certificate that is not self-signed, but is signed by an
unrecognized certificate authority.",Purchase or generate a proper SSL certificate for this service.,,"
The following certificate was found at the top of the certificate
chain sent by the remote host, but is self-signed and was not
found in the list of known certificate authorities :

|-Subject : CN=APIC/E=US
",,,,,Medium,,,,17/01/2012,27/04/2020,,,,Network Group
